Country,City,Total Tons,First Mission,Last Mission,Num Missions,location,direccion,lat,lon
FRANCE,UNKNOWN,11738.0,1/13/1941,9/3/1943,342,"unknown, Quai D, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France","UNKNOWN, France",48.8296332,2.3770392
FRANCE,UREPEL,24.0,3/20/1945,3/20/1945,3,"Urepel, Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64430, France","UREPEL, France",43.0700838,-1.4163068
FRANCE,VACQUERIETTE,297.0,1/13/1943,2/28/1944,9,"Vacqueriette-Erquières, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62140, France","VACQUERIETTE, France",50.327648,2.0787988
FRANCE,VAILLY SUR AISNE,16.0,8/10/1944,8/10/1944,2,"Vailly-sur-Aisne, Soissons, Aisne, Hauts-de-France, France métropolitaine, 02370, France","VAILLY SUR AISNE, France",49.4084666,3.516572
FRANCE,VAIRES,1708.0,3/29/1944,7/7/1944,8,"Vaires-sur-Marne, Torcy, Seine-et-Marne, France métropolitaine, 77360, France","VAIRES, France",48.8733776,2.6396951
FRANCE,VALENCE,845.0,7/24/1944,8/6/1944,13,"Valence, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26000, France","VALENCE, France",44.9332277,4.8920811
FRANCE,VALENCIENNES,1021.0,12/8/1940,8/19/1940,24,"Valenciennes, Nord, Hauts-de-France, France métropolitaine, 59300, France","VALENCIENNES, France",50.3579317,3.5234846
FRANCE,VALENTON,147.0,8/18/1944,8/18/1944,3,"Valenton, L'Haÿ-les-Roses, Val-de-Marne, Île-de-France, France métropolitaine, 94460, France","VALENTON, France",48.7443189,2.4699741
FRANCE,VALOGNES,350.0,6/10/1944,6/15/1944,10,"Valognes, Cherbourg, Manche, Normandie, France métropolitaine, 50700, France","VALOGNES, France",49.5090696,-1.4706243
FRANCE,VANNES,911.0,1/12/1941,9/23/1943,45,"Vannes, Morbihan, Bretagne, France métropolitaine, 56000, France","VANNES, France",47.6586772,-2.7599079
FRANCE,VAR RIVER,399.0,1/2/1943,8/2/1944,8,"Le Var, Provence-Alpes-Côte d'Azur, France métropolitaine, France","VAR RIVER, France",43.9487987,6.9799524
FRANCE,VARENGEVILLE SUR ME,249.0,5/19/1944,5/20/1944,9,,"VARENGEVILLE SUR ME, France",,
FRANCE,VENABLES,23.0,8/13/1944,8/13/1944,2,"Venables, Les Trois Lacs, Les Andelys, Eure, Normandie, France métropolitaine, 27940, France","VENABLES, France",49.2000994,1.2968435
FRANCE,VER SUR MER,513.0,6/6/1944,6/6/1944,21,"Ver-sur-Mer, Bayeux, Calvados, Normandie, France métropolitaine, 14114, France","VER SUR MER, France",49.3319444,-0.5283333
FRANCE,VERBERIE,186.0,8/18/1944,8/9/1944,4,"Verberie, Senlis, Oise, Hauts-de-France, France métropolitaine, 60410, France","VERBERIE, France",49.3094836,2.7288582
FRANCE,VERNEVILLE,9.0,5/27/1944,5/27/1944,3,"Vernéville, Metz, Moselle, Grand Est, France métropolitaine, 57130, France","VERNEVILLE, France",49.1472354,6.0033374
FRANCE,VERNON,248.0,5/26/1944,5/26/1944,4,"Vernon, Les Andelys, Eure, Normandie, France métropolitaine, 27200, France","VERNON, France",49.0932008,1.4857205
FRANCE,VERSAILLES,873.0,6/10/1944,6/7/1944,5,"Versailles, Yvelines, Île-de-France, France métropolitaine, 78000, France","VERSAILLES, France",48.8035403,2.1266886
FRANCE,VIERVILLE,306.0,6/6/1944,6/6/1944,12,"Vierville, Carentan-les-Marais, Saint-Lô, Manche, Normandie, France métropolitaine, 50480, France","VIERVILLE, France",49.3597206,-1.2470202
FRANCE,VIERZON,605.0,6/30/1944,8/24/1940,3,"Vierzon, Cher, Centre-Val de Loire, France métropolitaine, 18100, France","VIERZON, France",47.2217489,2.0691421
FRANCE,VIGNACOURT,429.0,6/19/1944,7/6/1944,21,"Vignacourt, Amiens, Somme, Hauts-de-France, France métropolitaine, 80650, France","VIGNACOURT, France",50.0118385,2.1967768
FRANCE,VILLA COUBLAY,4074.0,11/10/1940,8/8/1944,180,"La Villa Coublay, 7A, Avenue Morane Saulnier, Quartier Europe, Vélizy-Villacoublay, Versailles, Yvelines, Île-de-France, France métropolitaine, 78140, France","VILLA COUBLAY, France",48.7809996,2.2074761
FRANCE,VILLADIEU,166.0,6/7/1944,7/24/1944,5,,"VILLADIEU, France",,
FRANCE,VILLAROCHE,108.0,8/1/1944,8/1/1944,3,"Villaroche, Réau, Melun, Seine-et-Marne, France métropolitaine, 77550, France","VILLAROCHE, France",48.6165845,2.6550182
FRANCE,VILLE ES NONAIS,132.0,6/12/1944,6/12/1944,1,"La Ville-ès-Nonais, Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35430, France","VILLE ES NONAIS, France",48.547514,-1.952415
FRANCE,VILLENEUVE,2263.0,4/26/1944,6/4/1944,17,"Villeneuve, Blaye, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33710, France","VILLENEUVE, France",45.0835468,-0.6280356
FRANCE,VILLENEUVE LE ROI,1104.0,5/18/1944,7/4/1944,5,"Villeneuve-le-Roi, L'Haÿ-les-Roses, Val-de-Marne, France métropolitaine, 94290, France","VILLENEUVE LE ROI, France",48.7350308,2.4077003
FRANCE,VILLERS BOCAGE,1312.0,6/30/1944,6/30/1944,2,"Villers-Bocage, Amiens, Somme, Hauts-de-France, France métropolitaine, 80260, France","VILLERS BOCAGE, France",49.9956745,2.3141984
FRANCE,VILLERS LA HOSPITAL,738.0,7/17/1944,8/8/1944,30,,"VILLERS LA HOSPITAL, France",,
FRANCE,VILLERS LA MONTAGNE,18.0,8/4/1944,8/4/1944,1,"Villers-la-Montagne, Val-de-Briey, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54920, France","VILLERS LA MONTAGNE, France",49.4720292,5.8252289
FRANCE,VILLERVILLE,210.0,4/20/1944,4/20/1944,12,"Villerville, Lisieux, Calvados, Normandie, France métropolitaine, 14113, France","VILLERVILLE, France",49.4016667,0.1294444
FRANCE,VIMCLY,155.0,8/18/1944,8/28/1944,5,,"VIMCLY, France",,
FRANCE,VIRE,1572.0,6/12/1944,6/7/1944,38,"Vire, Vire Normandie, Vire, Calvados, Normandie, France métropolitaine, 14500, France","VIRE, France",48.8385198,-0.8893293
FRANCE,VITRE,212.0,6/29/1944,7/6/1944,4,"Vitré, Fougères-Vitré, Ille-et-Vilaine, Bretagne, France métropolitaine, 35500, France","VITRE, France",48.1244503,-1.214331
FRANCE,VITRY,377.0,6/27/1944,6/7/1944,3,"Vitry, Quincié-en-Beaujolais, Villefranche-sur-Saône, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69430, France","VITRY, France",46.1144662,4.6005372
FRANCE,VITRY EN ARTOIS,1010.0,10/26/1940,9/9/1943,50,"Vitry-en-Artois, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62490, France","VITRY EN ARTOIS, France",50.3260011,2.981135
FRANCE,VOSGES HOUSSIERE LA,33.0,8/6/1944,9/1/1944,6,,"VOSGES HOUSSIERE LA, France",,
FRANCE,VOUEL,36.0,7/17/1944,7/17/1944,1,"Vouël, Tergnier, Laon, Aisne, Hauts-de-France, France métropolitaine, 02700, France","VOUEL, France",49.6632147,3.2709313
FRANCE,WADICOURT,267.0,7/17/1944,8/3/1944,9,"Wadicourt, Dompierre-sur-Authie, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80150, France","WADICOURT, France",50.2680982,1.9051356
FRANCE,WATTEN,8136.0,2/13/1944,9/7/1943,214,"Watten, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59143, France","WATTEN, France",50.8324023,2.212066
FRANCE,WEMAERS CAPPEL,292.0,7/28/1944,8/28/1944,10,"Wemaers-Cappel, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59670, France","WEMAERS CAPPEL, France",50.8067282,2.4401725
FRANCE,WIMEREUX,2761.0,4/27/1944,6/5/1944,84,"Wimereux, Boulogne-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62930, France","WIMEREUX, France",50.7696528,1.6119368
FRANCE,WISQUES,591.0,3/19/1944,4/27/1944,12,"Wisques, Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62219, France","WISQUES, France",50.7228271,2.192666
FRANCE,WISSANT,838.0,6/2/1944,6/5/1944,26,"Wissant, Boulogne-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62179, France","WISSANT, France",50.8853828,1.6629024
FRANCE,WISSEMBOURG,318.0,1/8/1945,7/21/1944,15,"Wissembourg, Haguenau-Wissembourg, Bas-Rhin, Grand Est, France métropolitaine, 67160, France","WISSEMBOURG, France",49.0365935,7.9445109
FRANCE,WIZERNES,5375.0,3/19/1944,7/5/1944,70,"Wizernes, Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62570, France","WIZERNES, France",50.709962,2.2283996
FRANCE,WOIPPY,909.0,5/27/1944,8/18/1944,18,"Woippy, Metz, Moselle, Grand Est, France métropolitaine, 57140, France","WOIPPY, France",49.1515848,6.1519224
FRANCE,YAINVILLE,6.0,7/6/1941,7/6/1941,2,"Yainville, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76480, France","YAINVILLE, France",49.4526976,0.8304642
FRANCE,YVETOT,24.0,7/8/1944,7/8/1944,1,"Yvetot, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76190, France","YVETOT, France",49.6179384,0.7538866
FRANCE,YVOIRE,105.0,8/18/1944,8/18/1944,3,"Yvoire, Thonon-les-Bains, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74140, France","YVOIRE, France",46.3694186,6.3272859
FRANCE,YVRENCH,628.0,1/21/1944,4/20/1944,16,"Yvrench, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80150, France","YVRENCH, France",50.17779,2.00434
FRANCE,YVRENCH BOIS CARRE,248.0,12/31/1943,5/6/1944,17,,"YVRENCH BOIS CARRE, France",,
FRANCE,ZUDAUSQUES,981.0,4/20/1944,6/19/1944,21,"Zudausques, Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62500, France","ZUDAUSQUES, France",50.7497248,2.1490924
